ACADEMIC YEAR,SEM,COURSE,ID NUMBER
2023,3,BSED-SOCSTUD,229558
2023,3,BSED-SOCSTUD,224057
2023,3,BSED-SOCSTUD,222543
2023,3,BSED-SOCSTUD,221416
2023,3,BSED-SOCSTUD,229155
2023,3,BSED-SOCSTUD,224339
2023,3,BSED-SOCSTUD,219756
2023,3,BSED-SOCSTUD,227365
2023,3,BSED-SOCSTUD,222146
2023,3,BSED-SOCSTUD,229108
2023,3,BSED-SOCSTUD,229828
2023,3,BSED-SOCSTUD,222917
2023,3,BSED-SOCSTUD,221143
2023,3,BSED-SOCSTUD,222242
2023,3,BSED-SOCSTUD,227944
2023,3,BSED-SOCSTUD,228647
2023,3,BSISM,218938
2023,3,BSISM,213582
2023,3,BSISM,218692
2023,3,BSISM,217457
2023,3,BSISM,213779
2023,3,BSISM,214376
2023,3,BSISM,218308
2023,3,BSISM,21438
2023,3,BSISM,217879
2023,3,BSISM,216874
2023,3,BSISM,213834
2023,3,BSISM,213564
2023,3,BSISM,216995
2023,3,BSISM,211713
2023,3,BSISM,213927
2023,3,BSISM,216245
2023,3,BSISM,218176
2023,3,BSISM,218661
2023,3,BSISM,214059
2023,3,BSISM,216259
2023,3,BSISM,218192
2023,3,BSISM,215865
2023,3,BSISM,215980
2023,3,BSISM,219249
2023,3,BSISM,219489
2023,3,BSISM,217688
2023,3,BSISM,21550
2023,3,BSISM,211595
2023,3,BSISM,215609
2023,3,BSISM,214254
2023,3,BSISM,211291
2023,3,BSISM,218819
2023,3,BSISM,218548
2023,3,BSISM,217586
2023,3,BSISM,212210
2023,3,BSISM,214810
2023,3,BSISM,214047
2023,3,BSISM,213438
2023,3,BSISM,211135
2023,3,BSISM,219507
2023,3,BSISM,193396
2023,3,BSISM,196167
2023,3,BSISM,212936
2023,3,BSISM,214515
2023,3,BSISM,214688
2023,3,BSISM,211223
2023,3,BSISM,219334
2023,3,BSISM,216569
2023,3,BSISM,211273
2023,3,BSISM,212294
2023,3,BSISM,211343
2023,3,BSISM,212743
2023,3,BSISM,215987
2023,3,BSISM,216281
2023,3,BSISM,219555
2023,3,BSISM,216780
2023,3,BSISM,214587
2023,3,BSISM,211211
2023,3,BSISM,216016
2023,3,BSISM,214767
2023,3,BSISM,218193
2023,3,BSISM,208333
2023,3,BSISM,219683
2023,3,BSISM,217464
2023,3,BSISM,216800
2023,3,BSISM,219892
2023,3,BSISM,219266
2023,3,BSISM,184929
2023,3,BSISM,216375
2023,3,BSISM,211076
2023,3,BSISM,215636
2023,3,BSISM,193671
2023,3,BSISM,219906
2023,3,BSISM,216127
2023,3,BSISM,216078
2023,3,BSISM,213915
2023,3,BSISM,218714
2023,3,BSISM,170664
2023,3,BSISM,209865
2023,3,BSISM,214785
2023,3,BSISM,216950
2023,3,BSISM,212567
2023,3,BSISM,214186
2023,3,BSISM,21202
2023,3,BSISM,218046
2023,3,BSISM,217679
2023,3,BSISM,216325
2023,3,BSISM,219286
2023,3,BSISM,213605
2023,3,BSISM,217267
2023,3,BSISM,211197
2023,3,BSISM,211514
2023,3,BSISM,217861
2023,3,BSISM,205385
2023,3,BSISM,216396
2023,3,BSISM,216620
2023,3,BSISM,214068
2023,3,BSISM,218250
2023,3,BSISM,214860
2023,3,BSISM,219714
2023,3,BSISM,211249
2023,3,BSISM,212677
2023,3,BSISM,211498
2023,3,BSISM,217836
2023,3,BSISM,219843
2023,3,BSISM,214320
2023,3,BSISM,214907
2023,3,BSISM,2190
2023,3,BSISM,211268
2023,3,BSISM,211747
2023,3,BSISM,212816
2023,3,BSISM,216441
2023,3,BSISM,216953
2023,3,BSISM,213061
2023,3,BSISM,214283
2023,3,BSISM,213905
2023,3,BSISM,216378
2023,3,BSISM,217817
2023,3,BSISM,217003
2023,3,BSISM,214732
2023,3,BSISM,213124
2023,3,BSISM,211149
2023,3,BSISM,214774
2023,3,BSISM,213601
2023,3,BSISM,212798
2023,3,BSISM,196846
2023,3,BSISM,218468
2023,3,BSISM,211246
2023,3,BSISM,214386
2023,3,BSISM,212606
2023,3,BSISM,219990
2023,3,BSISM,215650
2023,3,BSISM,218442
2023,3,BSISM,213293
2023,3,BSISM,213518
2023,3,BSISM,212092
2023,3,BSISM,219211
2023,3,BSISM,216158
2023,3,BSISM,213888
2023,3,BSISM,212088
2023,3,BSISM,213285
2023,3,BSISM,211361
2023,3,BSISM,218980
2023,3,BSISM,214387
2023,3,BSISM,217827
2023,3,BSISM,211651
2023,3,BSISM,214862
2023,3,BSISM,215505
2023,3,BSISM,217781
2023,3,BSISM,214867
2023,3,BSISM,213528
2023,3,BSISM,217288
2023,3,BSISM,216866
2023,3,BSISM,218951
2023,3,BSISM,219115
2023,3,BSISM,215363
2023,3,BSISM,216287
2023,3,BSISM,213579
2023,3,BSISM,215705
2023,3,BSISM,212492
2023,3,BSISM,218009
2023,3,BSISM,215396
2023,3,BSISM,218660
2023,3,BSISM,215413
2023,3,BSISM,219264
2023,3,BSISM,219624
2023,3,BSISM,215095
2023,3,BSISM,207172
2023,3,BSISM,216577
2023,3,BSISM,217315
2023,3,BSISM,217686
2023,3,BSISM,215393
2023,3,BSISM,211783
2023,3,BSISM,213511
2023,3,BSISM,214260
2023,3,BSISM,214839
2023,3,BSISM,216278
2023,3,BSISM,216303
2023,3,BSISM,216408
2023,3,BSISM,214518
2023,3,BSISM,218833
2023,3,BSISM,215480
2023,3,BSISM,216395
2023,3,BSISM,191106
2023,3,BSISM,213283
2023,3,BSISM,215184
2023,3,BSISM,211422
2023,3,BSISM,217778
2023,3,BSISM,214402
2023,3,BSISM,218866
2023,3,BSISM,211956
2023,3,BSISM,219243
2023,3,BSISM,214103
2023,3,BSISM,214605
2023,3,BSISM,218433
2023,3,BSISM,215728
2023,3,BSISM,213993
2023,3,BSISM,216574
2023,3,BSISM,213036
2023,3,BSISM,211033
2023,3,BSISM,216504
2023,3,BSISM,214298
2023,3,BSISM,215900
2023,3,BSISM,219711
2023,3,BSISM,215576
2023,3,BSISM,211585
2023,3,BSISM,215834
2023,3,BSISM,214087
2023,3,BSISM,219511
2023,3,BSISM,218149
2023,3,BSISM,213001
2023,3,BSISM,218164
2023,3,BSISM,214075
2023,3,BSISM,217249
2023,3,BSISM,215230
2023,3,BSISM,212695
2023,3,BSISM,213161
2023,3,BSISM,216908
2023,3,BSISM,214988
2023,3,BSISM,212735
2023,3,BSISM,217263
2023,3,BSISM,212762
2023,3,BSISM,219436
2023,3,BSISM,204173
2023,3,BSISM,212266
2023,3,BSISM,214593
2023,3,BSISM,215958
2023,3,BSISM,211188
2023,3,BSISM,216690
2023,3,BSISM,216630
2023,3,BSISM,219319
2023,3,BSISM,211322
2023,3,BSISM,219376
2023,3,BSISM,212370
2023,3,BSISM,214097
2023,3,BSISM,219998
2023,3,BSISM,211378
2023,3,BSISM,218026
2023,3,BSISM,213569
2023,3,BSISM,216544
2023,3,BSISM,219329
2023,3,BSISM,215186
2023,3,BSISM,207591
2023,3,BSISM,215499
2023,3,BSISM,218342
2023,3,BSISM,216672
2023,3,BSISM,215101
2023,3,BSISM,216826
2023,3,BSISM,218066
2023,3,BSISM,219506
2023,3,BSISM,21662
2023,3,BSISM,218102
2023,3,BSISM,218854
2023,3,BSISM,212642
2023,3,BSISM,213477
2023,3,BSISM,213628
2023,3,BSISM,219589
2023,3,BSISM,204895
2023,3,BSISM,214513
2023,3,BSISM,212752
2023,3,BSISM,214467
2023,3,BSISM,213026
2023,3,BSISM,219007
2023,3,BSISM,215365
2023,3,BSISM,206067
2023,3,BSISM,217301
2023,3,BSISM,213606
2023,3,BSISM,215634
2023,3,BSISM,217615
2023,3,BSISM,216993
2023,3,BSISM,213954
2023,3,BSISM,214088
2023,3,BSISM,211532
2023,3,BSISM,213311
2023,3,BSISM,212339
2023,3,BSISM,196622
2023,3,BSISM,214786
2023,3,BSISM,190755
2023,3,BSISM,215912
2023,3,BSISM,216878
2023,3,BSISM,215360
2023,3,BSISM,218332
2023,3,BSISM,213194
2023,3,BSISM,215867
2023,3,BSISM,218420
2023,3,BSISM,214626
2023,3,BSISM,212792
2023,3,BSISM,215017
2023,3,BSISM,216770
2023,3,BSISM,194605
2023,3,BSISM,215412
2023,3,BSISM,214959
2023,3,BSISM,211071
2023,3,BSISM,215294
2023,3,BSISM,218314
2023,3,BSISM,212791
2023,3,BSISM,218864
2023,3,BSISM,219094
2023,3,BSISM,211536
2023,3,BSISM,216553
2023,3,BSISM,214900
2023,3,BSISM,214153
2023,3,BSISM,214713
2023,3,BSISM,216132
2023,3,BSISM,216718
2023,3,BSISM,217409
2023,3,BSISM,214815
2023,3,BSISM,211335
2023,3,BSISM,213214
2023,3,BSISM,211406
2023,3,BSISM,218647
2023,3,BSISM,216536
2023,3,BSISM,211039
2023,3,BSISM,214033
2023,3,BSISM,213439
2023,3,BSISM,215206
2023,3,BSISM,200540
2023,3,BSISM,211066
2023,3,BSISM,182161
2023,3,BSISM,216002
2023,3,BSISM,208134
2023,3,BSISM,213945
2023,3,BSISM,218477
2023,3,BSISM,213491
2023,3,BSISM,215302
2023,3,BSISM,212921
2023,3,BSISM,214305
2023,3,BSISM,217080
2023,3,BSISM,214242
2023,3,BSISM,213068
2023,3,BSISM,218318
2023,3,BSISM,216818
2023,3,BSISM,212563
2023,3,BSISM,217490
2023,3,BSISM,214461
2023,3,BSISM,212228
2023,3,BSISM,219771
2023,3,BSISM,189840
2023,3,BSISM,214586
2023,3,BSISM,215970
2023,3,BSISM,218984
2023,3,BSISM,217458
2023,3,BSISM,193718
2023,3,BSISM,211790
2023,3,BSISM,216318
2023,3,BSISM,217966
2023,3,BSISM,216400
2023,3,BSISM,213717
2023,3,BSISM,219628
2023,3,BSISM,206215
2023,3,BSISM,202485
2023,3,BSISM,202011
2023,3,BSISM,206075
2023,3,BSISM,209271
2023,3,BSISM,180882
2023,3,BSISM,201612
2023,3,BSISM,208332
2023,3,BSISM,200134
2023,3,BSISM,209614
2023,3,BSISM,207977
2023,3,BSISM,205843
2023,3,BSISM,203288
2023,3,BSISM,204959
2023,3,BSISM,208428
2023,3,BSISM,209607
2023,3,BSISM,208575
2023,3,BSISM,207375
2023,3,BSISM,195358
2023,3,BSISM,201703
2023,3,BSISM,209041
2023,3,BSISM,203095
2023,3,BSISM,199412
2023,3,BSISM,195821
2023,3,BSISM,206698
2023,3,BSISM,209122
2023,3,BSISM,206885
2023,3,BSISM,171955
2023,3,BSISM,209502
2023,3,BSISM,204433
2023,3,BSISM,190610
2023,3,BSISM,205889
2023,3,BSISM,204358
2023,3,BSISM,202142
2023,3,BSISM,206849
2023,3,BSISM,201358
2023,3,BSISM,189773
2023,3,BSISM,209448
2023,3,BSISM,205349
2023,3,BSISM,200633
2023,3,BSISM,206834
2023,3,BSISM,207199
2023,3,BSISM,202261
2023,3,BSISM,200727
2023,3,BSISM,206776
2023,3,BSISM,203772
2023,3,BSISM,186219
2023,3,BSISM,203161
2023,3,BSISM,209036
2023,3,BSISM,205128
2023,3,BSISM,203661
2023,3,BSISM,207238
2023,3,BSISM,202337
2023,3,BSISM,205423
2023,3,BSISM,198319
2023,3,BSISM,208012
2023,3,BSISM,185362
2023,3,BSISM,182980
2023,3,BSISM,205399
2023,3,BSISM,203729
2023,3,BSISM,208906
2023,3,BSISM,200999
2023,3,BSISM,204382
2023,3,BSISM,205753
2023,3,BSISM,203437
2023,3,BSISM,209685
2023,3,BSISM,184296
2023,3,BSISM,208828
2023,3,BSISM,188553
2023,3,BSISM,199173
2023,3,BSISM,206187
2023,3,BSISM,206188
2023,3,BSISM,204729
2023,3,GEN  MID,228845
2023,3,GEN  MID,226597
2023,3,GEN  MID,225759
2023,3,GEN  MID,199211
2023,3,GEN  MID,152485
2023,3,GEN  MID,228426
2023,3,GEN  MID,215678
2023,3,GEN  MID,213251
2023,3,GEN  MID,202308
2023,3,GEN  MID,201685
2023,3,GEN  MID,227387
2023,3,GEN  MID,226532
2023,3,GEN  MID,196315
2023,3,GEN  MID,226772
2023,3,GEN  MID,202945
2023,3,GEN  MID,228881
2023,3,GEN  MID,218430
2024,1,AB COMM,241427
2024,1,AB COMM,241890
2024,1,AB COMM,241053
2024,1,AB COMM,211579
2024,1,AB COMM,245046
2024,1,AB COMM,249376
2024,1,AB COMM,248742
2024,1,AB COMM,249209
2024,1,AB COMM,247998
2024,1,AB COMM,241019
2024,1,AB COMM,244894
2024,1,AB COMM,242440
2024,1,AB COMM,243052
2024,1,AB COMM,239709
2024,1,AB COMM,225912
2024,1,AB COMM,242968
2024,1,AB COMM,246329
2024,1,AB COMM,246843
2024,1,AB COMM,229106
2024,1,AB COMM,246812
2024,1,AB COMM,241948
2024,1,AB COMM,243083
2024,1,AB COMM,247293
2024,1,AB COMM,241359
2024,1,AB COMM,241693
2024,1,AB COMM,245387
2024,1,AB COMM,243962
2024,1,AB COMM,242899
2024,1,AB COMM,248490
2024,1,AB COMM,241096
2024,1,AB COMM,246165
2024,1,AB COMM,249377
2024,1,AB COMM,244272
2024,1,AB COMM,249069
2024,1,AB COMM,242804
2024,1,AB COMM,245126
2024,1,AB COMM,241555
2024,1,AB COMM,245949
2024,1,AB COMM,242231
2024,1,AB COMM,241132
2024,1,AB COMM,249016
2024,1,AB COMM,244685
2024,1,AB COMM,249182
2024,1,AB COMM,130604
2024,1,AB COMM,246368
2024,1,AB COMM,245471
2024,1,AB COMM,243004
2024,1,AB COMM,245429
2024,1,AB COMM,241521
2024,1,AB COMM,243508
2024,1,AB COMM,246796
2024,1,AB COMM,242251
2024,1,AB COMM,245174
2024,1,AB COMM,249261
2024,1,AB COMM,246529
2024,1,AB COMM,245571
2024,1,AB COMM,243268
2024,1,AB COMM,24680
2024,1,AB COMM,248056
2024,1,AB COMM,245885
2024,1,AB COMM,248750
2024,1,AB COMM,248492
2024,1,AB COMM,242935
2024,1,AB COMM,247526
2024,1,AB COMM,241728
2024,1,AB COMM,244793
2024,1,AB COMM,24297
2024,1,AB COMM,247795
2024,1,AB COMM,249021
2024,1,AB COMM,246174
2024,1,AB COMM,249769
2024,1,AB COMM,241966
2024,1,AB COMM,242896
2024,1,AB COMM,242927
2024,1,AB COMM,241123
2024,1,AB COMM,249798
2024,1,AB COMM,246917
2024,1,AB COMM,242517
2024,1,AB COMM,249457
2024,1,AB COMM,245618
2024,1,AB COMM,241895
2024,1,AB COMM,244972
2024,1,AB COMM,247090
2024,1,AB COMM,248514
2024,1,AB COMM,248408
2024,1,AB COMM,242588
2024,1,AB COMM,247642
2024,1,AB COMM,249620
2024,1,AB COMM,246100
2024,1,AB COMM,246539
2024,1,AB COMM,245753
2024,1,AB COMM,248595
2024,1,AB COMM,249500
2024,1,AB COMM,247210
2024,1,AB COMM,241944
2024,1,AB COMM,245975
2024,1,AB COMM,247236
2024,1,AB COMM,242205
2024,1,AB COMM,244525
2024,1,AB COMM,245914
2024,1,AB COMM,241037
2024,1,AB COMM,244865
2024,1,AB COMM,245269
2024,1,AB COMM,242279
2024,1,AB COMM,243070
2024,1,AB COMM,243689
2024,1,AB COMM,249019
2024,1,AB COMM,249481
2024,1,AB COMM,242146
2024,1,AB COMM,245066
2024,1,AB COMM,244728
2024,1,AB COMM,241689
2024,1,AB COMM,242079
2024,1,AB COMM,242984
2024,1,AB COMM,242511
2024,1,AB COMM,216297
2024,1,AB COMM,242923
2024,1,AB COMM,247778
2024,1,AB COMM,249478
2024,1,AB COMM,245731
2024,1,AB COMM,249009
2024,1,AB COMM,245931
2024,1,AB COMM,243941
2024,1,AB COMM,247264
2024,1,AB COMM,244096
2024,1,AB COMM,249546
2024,1,AB COMM,246823
2024,1,AB COMM,244432
2024,1,AB COMM,241416
2024,1,AB COMM,246180
2024,1,AB COMM,249764
2024,1,AB COMM,245182
2024,1,AB COMM,236333
2024,1,AB COMM,234012
2024,1,AB COMM,233918
2024,1,AB COMM,189711
2024,1,AB COMM,231229
2024,1,AB COMM,236013
2024,1,AB COMM,229918
2024,1,AB COMM,237900
2024,1,AB COMM,239405
2024,1,AB COMM,233960
2024,1,AB COMM,238521
2024,1,AB COMM,182317
2024,1,AB COMM,236762
2024,1,AB COMM,235773
2024,1,AB COMM,231812
2024,1,AB COMM,233156
2024,1,AB COMM,224505
2024,1,AB COMM,239652
2024,1,AB COMM,224542
2024,1,AB COMM,235428
2024,1,AB COMM,232442
2024,1,AB COMM,223724
2024,1,AB COMM,235809
2024,1,AB COMM,215385
2024,1,AB COMM,238532
2024,1,AB COMM,235079
2024,1,AB COMM,227119
2024,1,AB COMM,238600
2024,1,AB COMM,236193
2024,1,AB COMM,234240
2024,1,AB COMM,232113
2024,1,AB COMM,229841
2024,1,AB COMM,236293
2024,1,AB COMM,235365
2024,1,AB COMM,234015
2024,1,AB COMM,232746
2024,1,AB COMM,233045
2024,1,AB COMM,236058
2024,1,AB COMM,233554
2024,1,AB COMM,235341
2024,1,AB COMM,235759
2024,1,AB COMM,170871
2024,1,AB COMM,229059
2024,1,AB COMM,221034
2024,1,AB COMM,234270
2024,1,AB COMM,245456
2024,1,AB COMM,204769
2024,1,AB COMM,232491
2024,1,AB COMM,233490
2024,1,AB COMM,233621
2024,1,AB COMM,238118
2024,1,AB COMM,221254
2024,1,AB COMM,236709
2024,1,AB COMM,237602
2024,1,AB COMM,232002
2024,1,AB COMM,232180
2024,1,AB COMM,234600
2024,1,AB COMM,236347
2024,1,AB COMM,236300
2024,1,AB COMM,234094
2024,1,AB COMM,232265
2024,1,AB COMM,235443
2024,1,AB COMM,236292
2024,1,AB COMM,237643
2024,1,AB COMM,234616
2024,1,AB COMM,2237
2024,1,AB COMM,236529
2024,1,AB COMM,237452
2024,1,AB COMM,213842
2024,1,AB COMM,233895
2024,1,AB COMM,232023
2024,1,AB COMM,234681
2024,1,AB COMM,238484
2024,1,AB COMM,237307
2024,1,AB COMM,218187
2024,1,AB COMM,237573
2024,1,AB COMM,213313
2024,1,AB COMM,233002
2024,1,AB COMM,172205
2024,1,AB COMM,239155
2024,1,AB COMM,237371
2024,1,AB COMM,215997
2024,1,AB COMM,237911
2024,1,AB COMM,237755
2024,1,AB COMM,236666
2024,1,AB COMM,153852
2024,1,AB COMM,233824
2024,1,AB COMM,233444
2024,1,AB COMM,234565
2024,1,AB COMM,238688
2024,1,AB COMM,23299
2024,1,AB COMM,233803
2024,1,AB COMM,208029
2024,1,AB COMM,232271
2024,1,AB COMM,213004
2024,1,AB COMM,231183
2024,1,AB COMM,236181
2024,1,AB COMM,234496
2024,1,AB COMM,205469
2024,1,AB COMM,211940
2024,1,AB COMM,235734
2024,1,AB COMM,235699
2024,1,AB COMM,235181
2024,1,AB COMM,215155
2024,1,AB COMM,224439
2024,1,AB COMM,180860
2024,1,AB COMM,217104
2024,1,AB COMM,229392
2024,1,AB COMM,224667
2024,1,AB COMM,206436
2024,1,AB COMM,211862
2024,1,AB COMM,227179
2024,1,AB COMM,225925
2024,1,AB COMM,221602
2024,1,AB COMM,211110
2024,1,AB COMM,218296
2024,1,AB COMM,223941
2024,1,AB COMM,227373
2024,1,AB COMM,225938
2024,1,AB COMM,219847
2024,1,AB COMM,224655
2024,1,AB COMM,225535
2024,1,AB COMM,187363
2024,1,AB COMM,222815
2024,1,AB COMM,217487
2024,1,AB COMM,229071
2024,1,AB COMM,218998
2024,1,AB COMM,223603
2024,1,AB COMM,223651
2024,1,AB COMM,205433
2024,1,AB COMM,223641
2024,1,AB COMM,197165
2024,1,AB COMM,223952
2024,1,AB COMM,224649
2024,1,AB COMM,215170
2024,1,AB COMM,157475
2024,1,AB COMM,215542
2024,1,AB COMM,213936
2024,1,AB COMM,213229
2024,1,AB COMM,21156
2024,1,AB COMM,216928
2024,1,AB COMM,211858
2024,1,AB COMM,214687
2024,1,AB COMM,213245
2024,1,AB COMM,199927
2024,1,AB COMM,198831
2024,1,AB COMM,219861
2024,1,AB ENGLISH,241333
2024,1,AB ENGLISH,226533
2024,1,AB ENGLISH,245050
2024,1,AB ENGLISH,201023
2024,1,AB ENGLISH,241040
2024,1,AB ENGLISH,243725
2024,1,AB ENGLISH,246630
2024,1,AB ENGLISH,241149
2024,1,AB ENGLISH,241192
2024,1,AB ENGLISH,248672
2024,1,AB ENGLISH,245733
2024,1,AB ENGLISH,248615
2024,1,AB ENGLISH,248415
2024,1,AB ENGLISH,249569
2024,1,AB ENGLISH,243469
2024,1,AB ENGLISH,242725
2024,1,AB ENGLISH,246154
2024,1,AB ENGLISH,249786
2024,1,AB ENGLISH,249247
2024,1,AB ENGLISH,244891
2024,1,AB ENGLISH,242327
2024,1,AB ENGLISH,245440
2024,1,AB ENGLISH,244332
2024,1,AB ENGLISH,245550
2024,1,AB ENGLISH,248541
2024,1,AB ENGLISH,248770
2024,1,AB ENGLISH,243433
2024,1,AB ENGLISH,245240
2024,1,AB ENGLISH,248091
2024,1,AB ENGLISH,245745
2024,1,AB ENGLISH,245797
2024,1,AB ENGLISH,246674
2024,1,AB ENGLISH,247242
2024,1,AB ENGLISH,243260
2024,1,AB ENGLISH,246905
2024,1,AB ENGLISH,243420
2024,1,AB ENGLISH,242343
2024,1,AB ENGLISH,243534
2024,1,AB ENGLISH,234698
2024,1,AB ENGLISH,248904
2024,1,AB ENGLISH,248235
2024,1,AB ENGLISH,244916
2024,1,AB ENGLISH,243612
2024,1,AB ENGLISH,242301
2024,1,AB ENGLISH,245608
2024,1,AB ENGLISH,245113
2024,1,AB ENGLISH,246312
2024,1,AB ENGLISH,243253
2024,1,AB ENGLISH,247107
2024,1,AB ENGLISH,244885
2024,1,AB ENGLISH,247194
2024,1,AB ENGLISH,246937
2024,1,AB ENGLISH,243239
2024,1,AB ENGLISH,247805
2024,1,AB ENGLISH,246294
2024,1,AB ENGLISH,244184
2024,1,AB ENGLISH,245937
2024,1,AB ENGLISH,249400
2024,1,AB ENGLISH,246766
2024,1,AB ENGLISH,249573
2024,1,AB ENGLISH,246483
2024,1,AB ENGLISH,241461
2024,1,AB ENGLISH,247070
2024,1,AB ENGLISH,249216
2024,1,AB ENGLISH,241745
2024,1,AB ENGLISH,236978
2024,1,AB ENGLISH,249537
2024,1,AB ENGLISH,249966
2024,1,AB ENGLISH,247333
2024,1,AB ENGLISH,243335
2024,1,AB ENGLISH,248418
2024,1,AB ENGLISH,243761
2024,1,AB ENGLISH,245802
2024,1,AB ENGLISH,243364
2024,1,AB ENGLISH,242636
2024,1,AB ENGLISH,223802
2024,1,AB ENGLISH,239452
2024,1,AB ENGLISH,237749
2024,1,AB ENGLISH,235281
2024,1,AB ENGLISH,231417
2024,1,AB ENGLISH,234173
2024,1,AB ENGLISH,228975
2024,1,AB ENGLISH,233307
2024,1,AB ENGLISH,234080
2024,1,AB ENGLISH,234002
2024,1,AB ENGLISH,238991
2024,1,AB ENGLISH,231664
2024,1,AB ENGLISH,239409
2024,1,AB ENGLISH,232228
2024,1,AB ENGLISH,239886
2024,1,AB ENGLISH,233376
2024,1,AB ENGLISH,237894
2024,1,AB ENGLISH,233485
2024,1,AB ENGLISH,235513
2024,1,AB ENGLISH,236931
2024,1,AB ENGLISH,235088
2024,1,AB ENGLISH,224354
2024,1,AB ENGLISH,234903
2024,1,AB ENGLISH,203115
2024,1,AB ENGLISH,235932
2024,1,AB ENGLISH,233022
2024,1,AB ENGLISH,232053
2024,1,AB ENGLISH,231037
2024,1,AB ENGLISH,233202
2024,1,AB ENGLISH,239271
2024,1,AB ENGLISH,238545
2024,1,AB ENGLISH,233552
2024,1,AB ENGLISH,233695
2024,1,AB ENGLISH,231883
2024,1,AB ENGLISH,236887
2024,1,AB ENGLISH,238694
2024,1,AB ENGLISH,232991
2024,1,AB ENGLISH,232293
2024,1,AB ENGLISH,238649
2024,1,AB ENGLISH,232948
2024,1,AB ENGLISH,233860
2024,1,AB ENGLISH,235842
2024,1,AB ENGLISH,23388
2024,1,AB ENGLISH,213680
2024,1,AB ENGLISH,231370
2024,1,AB ENGLISH,231142
2024,1,AB ENGLISH,239170
2024,1,AB ENGLISH,239965
2024,1,AB ENGLISH,233385
2024,1,AB ENGLISH,233888
2024,1,AB ENGLISH,235280
2024,1,AB ENGLISH,234959
2024,1,AB ENGLISH,234418
2024,1,AB ENGLISH,235332
2024,1,AB ENGLISH,234490
2024,1,AB ENGLISH,232897
2024,1,AB ENGLISH,234130
2024,1,AB ENGLISH,237313
2024,1,AB ENGLISH,231380
2024,1,AB ENGLISH,238246
2024,1,AB ENGLISH,227970
2024,1,AB ENGLISH,232634
2024,1,AB ENGLISH,235836
2024,1,AB ENGLISH,232338
2024,1,AB ENGLISH,237970
2024,1,AB ENGLISH,237340
2024,1,AB ENGLISH,233305
2024,1,AB ENGLISH,238592
2024,1,AB ENGLISH,239121
2024,1,AB ENGLISH,237858
2024,1,AB ENGLISH,234852
2024,1,AB ENGLISH,238834
2024,1,AB ENGLISH,239084
2024,1,AB ENGLISH,239642
2024,1,AB ENGLISH,214413
2024,1,AB ENGLISH,231782
2024,1,AB ENGLISH,233392
2024,1,AB ENGLISH,234502
2024,1,AB ENGLISH,232783
2024,1,AB ENGLISH,234849
2024,1,AB ENGLISH,231294
2024,1,AB ENGLISH,239570
2024,1,AB ENGLISH,233078
2024,1,AB ENGLISH,239404
2024,1,AB ENGLISH,235086
2024,1,AB ENGLISH,232981
2024,1,AB ENGLISH,233502
2024,1,AB ENGLISH,237295
2024,1,AB ENGLISH,233269
2024,1,AB ENGLISH,237991
2024,1,AB ENGLISH,234284
2024,1,AB ENGLISH,231854
2024,1,AB ENGLISH,232611
2024,1,AB ENGLISH,237411
2024,1,AB ENGLISH,233980
2024,1,AB ENGLISH,238804
2024,1,AB ENGLISH,232494
2024,1,AB ENGLISH,233441
2024,1,AB ENGLISH,235960
2024,1,AB ENGLISH,231600
2024,1,AB ENGLISH,236271
2024,1,AB ENGLISH,233635
2024,1,AB ENGLISH,234765
2024,1,AB ENGLISH,214222
2024,1,AB ENGLISH,231765
2024,1,AB ENGLISH,239915
2024,1,AB ENGLISH,231200
2024,1,AB ENGLISH,223860
2024,1,AB ENGLISH,217598
2024,1,AB ENGLISH,227758
2024,1,AB ENGLISH,217524
2024,1,AB ENGLISH,216189
2024,1,AB ENGLISH,183629
2024,1,AB ENGLISH,201139
2024,1,AB ENGLISH,211267
2024,1,AB ENGLISH,203718
2024,1,AB ENGLISH,218628
2024,1,AB ENGLISH,201283
2024,1,AB ENGLISH,218582
2024,1,AB ENGLISH,226467
2024,1,AB ENGLISH,224405
2024,1,AB ENGLISH,209758
2024,1,AB ENGLISH,201780
2024,1,AB ENGLISH,216518
2024,1,AB ENGLISH,206726
2024,1,AB ENGLISH,222938
2024,1,AB ENGLISH,228858
2024,1,AB ENGLISH,224747
2024,1,AB ENGLISH,202183
2024,1,AB ENGLISH,201361
2024,1,AB ENGLISH,218794
2024,1,AB ENGLISH,207279
2024,1,AB ENGLISH,213309
2024,1,AB ENGLISH,226046
2024,1,AB ENGLISH,215535
2024,1,AB ENGLISH,215784
2024,1,AB ENGLISH,224829
2024,1,AB ENGLISH,226233
2024,1,AB ENGLISH,202241
2024,1,AB ENGLISH,207013
2024,1,AB ENGLISH,207474
2024,1,AB ENGLISH,225344
2024,1,AB ENGLISH,225367
2024,1,AB ENGLISH,207695
2024,1,AB ENGLISH,207413
2024,1,AB ENGLISH,205390
2024,1,AB ENGLISH,217381
2024,1,AB ENGLISH,225018
2024,1,AB ENGLISH,208205
2024,1,AB ENGLISH,202757
2024,1,AB ENGLISH,223924
2024,1,AB ENGLISH,224476
2024,1,AB ENGLISH,209465
2024,1,AB ENGLISH,223610
2024,1,AB ENGLISH,197981
2024,1,AB ENGLISH,221522
2024,1,AB ENGLISH,209764
2024,1,AB ENGLISH,200016
2024,1,AB ENGLISH,203205
2024,1,AB ENGLISH,218619
